case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,checker_accepted
luo2017,large_instance_4.json,large_solution_4.json,large,141.65,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
luo2017,large_instance_5.json,large_solution_5.json,large,3601.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
luo2017,tiny_instance.json,tiny_solution.json,small,12.6,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
mansini2020,large_instance_1.json,large_solution_1.json,large,672.97,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
mansini2020,large_instance_2.json,large_solution_2.json,large,217.25,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
mansini2020,large_instance_3.json,large_solution_3.json,large,130.21,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
mansini2020,large_instance_4.json,large_solution_4.json,large,103.83,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
mansini2020,large_instance_5.json,large_solution_5.json,large,119.38,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
mansini2020,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
martello1999,large_instance_1.json,large_solution_1.json,large,233.24,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
martello1999,large_instance_2.json,large_solution_2.json,large,1230.79,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martello1999,large_instance_3.json,large_solution_3.json,large,2280.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martello1999,large_instance_4.json,large_solution_4.json,large,63.87,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
martello1999,large_instance_5.json,large_solution_5.json,large,60.67,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
martello1999,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
martin-iradi2024,large_instance_1.json,large_solution_1.json,large,3601.9,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martin-iradi2024,large_instance_2.json,large_solution_2.json,large,3601.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martin-iradi2024,large_instance_3.json,large_solution_3.json,large,3601.1,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martin-iradi2024,large_instance_4.json,large_solution_4.json,large,3600.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martin-iradi2024,large_instance_5.json,large_solution_5.json,large,3600.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
martin-iradi2024,tiny_instance.json,tiny_solution.json,small,0.09,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
mehrotra1996,large_instance_1.json,large_solution_1.json,large,3626.7526866449043,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
mehrotra1996,large_instance_2.json,large_solution_2.json,large,3666.6760722287,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
mehrotra1996,large_instance_3.json,large_solution_3.json,large,3611.682734842412,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
mehrotra1996,large_instance_4.json,large_solution_4.json,large,3642.149904781021,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
mehrotra1996,large_instance_5.json,large_solution_5.json,large,3633.996225995943,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
mehrotra1996,tiny_instance.json,tiny_solution.json,small,0.1733037382364273,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
mingozzi1999,large_instance_1.json,large_solution_1.json,large,319.97,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
mingozzi1999,large_instance_2.json,large_solution_2.json,large,187.29,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
mingozzi1999,large_instance_3.json,large_solution_3.json,large,21.95,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
mingozzi1999,large_instance_4.json,large_solution_4.json,large,87.89,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
mingozzi1999,large_instance_5.json,large_solution_5.json,large,340.58,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
mingozzi1999,tiny_instance.json,tiny_solution.json,small,3.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
morrison2016,large_instance_1.json,large_solution_1.json,large,3558.52,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
morrison2016,large_instance_2.json,large_solution_2.json,large,97.21,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
morrison2016,large_instance_3.json,large_solution_3.json,large,399.77,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
morrison2016,large_instance_4.json,large_solution_4.json,large,0.16,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
morrison2016,large_instance_5.json,large_solution_5.json,large,12.96,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
morrison2016,tiny_instance.json,tiny_solution.json,small,0.09,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
muter2010,large_instance_1.json,large_solution_1.json,large,3600.8564605442807,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
muter2010,large_instance_2.json,large_solution_2.json,large,1523.6928333165124,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
muter2010,large_instance_3.json,large_solution_3.json,large,5.228673008270562,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,True
muter2010,large_instance_4.json,large_solution_4.json,large,10.072514498606324,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,True
muter2010,large_instance_5.json,large_solution_5.json,large,3601.0325849233195,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
muter2010,tiny_instance.json,tiny_solution.json,small,8.557744901627302,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,True
nagy2015,large_instance_1.json,large_solution_1.json,large,3604.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
nagy2015,large_instance_2.json,large_solution_2.json,large,3604.89,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
nagy2015,large_instance_3.json,large_solution_3.json,large,3605.92,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
nagy2015,large_instance_4.json,large_solution_4.json,large,3605.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
nagy2015,large_instance_5.json,large_solution_5.json,large,3604.12,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
nagy2015,tiny_instance.json,tiny_solution.json,small,0.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
nagy2015,tiny_instance_2.json,tiny_solution_2.json,small,120.10086762346327,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
oliveira2020,large_instance_1.json,large_solution_1.json,large,0.37109239865094423,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
oliveira2020,large_instance_2.json,large_solution_2.json,large,0.22547915391623974,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
oliveira2020,large_instance_3.json,large_solution_3.json,large,0.2236419292166829,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
oliveira2020,large_instance_4.json,large_solution_4.json,large,0.22707281820476055,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
oliveira2020,large_instance_5.json,large_solution_5.json,large,0.3229837752878666,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
oliveira2020,tiny_instance.json,tiny_solution.json,small,3600.3802054468542,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
oliveira2020,tiny_instance_2.json,tiny_solution_2.json,small,3600.7416575262323,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
ostrowski2012,large_instance_11.json,large_solution_11.json,large,268.11866658367217,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
ostrowski2012,large_instance_21.json,large_solution_21.json,large,186.31614573858678,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
ostrowski2012,large_instance_31.json,large_solution_31.json,large,269.55011020600796,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
ostrowski2012,large_instance_41.json,large_solution_41.json,large,154.63272175565362,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
ostrowski2012,large_instance_51.json,large_solution_51.json,large,195.68431826401502,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
ostrowski2012,tiny_instance.json,tiny_solution.json,small,0.6831207359209657,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
ozturk2020,large_instance_1.json,large_solution_1.json,large,3600.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ozturk2020,large_instance_2.json,large_solution_2.json,large,3601.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ozturk2020,large_instance_3.json,large_solution_3.json,large,3600.98,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ozturk2020,large_instance_4.json,large_solution_4.json,large,3601.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ozturk2020,large_instance_5.json,large_solution_5.json,large,3600.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ozturk2020,tiny_instance.json,tiny_solution.json,small,0.51,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
ozturk2020,tiny_instance_2.json,tiny_solution_2.json,small,120.10839886032045,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
pecin2017,large_instance_1.json,large_solution_1.json,large,3604.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pecin2017,large_instance_2.json,large_solution_2.json,large,3601.49,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pecin2017,large_instance_3.json,large_solution_3.json,large,3600.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pecin2017,large_instance_4.json,large_solution_4.json,large,3601.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pecin2017,large_instance_5.json,large_solution_5.json,large,3607.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pecin2017,tiny_instance.json,tiny_solution.json,small,15.92,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
pecin2017,tiny_instance_2.json,tiny_solution_2.json,small,120.29254020377994,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
pedersen2024,large_instance_1.json,large_solution_1.json,large,559.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pedersen2024,large_instance_2.json,large_solution_2.json,large,1374.6,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pedersen2024,large_instance_3.json,large_solution_3.json,large,1387.68,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pedersen2024,large_instance_4.json,large_solution_4.json,large,1791.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pedersen2024,large_instance_5.json,large_solution_5.json,large,2086.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pedersen2024,tiny_instance.json,tiny_solution.json,small,0.17,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pessoa2021,large_instance_1.json,large_solution_1.json,large,29.49,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
pessoa2021,large_instance_2.json,large_solution_2.json,large,3601.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pessoa2021,large_instance_3.json,large_solution_3.json,large,8.54,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
pessoa2021,large_instance_4.json,large_solution_4.json,large,3601.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pessoa2021,large_instance_5.json,large_solution_5.json,large,3600.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pessoa2021,tiny_instance.json,tiny_solution.json,small,0.58,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pettersson2020,large_instance_1.json,large_solution_1.json,large,141.31,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
pettersson2020,large_instance_2.json,large_solution_2.json,large,139.63,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
pettersson2020,large_instance_3.json,large_solution_3.json,large,139.43,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
pettersson2020,large_instance_4.json,large_solution_4.json,large,137.92,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
pettersson2020,large_instance_5.json,large_solution_5.json,large,139.47,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
pettersson2020,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pinnoi1997,large_instance_1.json,large_solution_1.json,large,0.48,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pinnoi1997,large_instance_2.json,large_solution_2.json,large,0.36,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pinnoi1997,large_instance_3.json,large_solution_3.json,large,3600.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
pinnoi1997,large_instance_4.json,large_solution_4.json,large,1.26,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pinnoi1997,large_instance_5.json,large_solution_5.json,large,0.35,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
pinnoi1997,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
potthoff2010,large_instance_1.json,large_solution_1.json,large,0.16904778126627207,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
potthoff2010,large_instance_2.json,large_solution_2.json,large,0.9237672043964267,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
potthoff2010,large_instance_3.json,large_solution_3.json,large,0.12372973095625639,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
potthoff2010,large_instance_4.json,large_solution_4.json,large,0.1721362667158246,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
potthoff2010,large_instance_5.json,large_solution_5.json,large,0.16989686340093613,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
potthoff2010,tiny_instance.json,tiny_solution.json,small,0.12171446159482002,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
potthoff2010,tiny_instance_2.json,tiny_solution_2.json,small,0.17098032590001822,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
rahimian2017,large_instance_1.json,large_solution_1.json,large,27.25,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
rahimian2017,large_instance_2.json,large_solution_2.json,large,11.64,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
rahimian2017,large_instance_3.json,large_solution_3.json,large,3602.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rahimian2017,large_instance_4.json,large_solution_4.json,large,9.51,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
rahimian2017,large_instance_5.json,large_solution_5.json,large,22.65,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
rahimian2017,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
rahmaniani2017,large_instance_1.json,large_solution_1.json,large,225.07731572911143,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2017,large_instance_2.json,large_solution_2.json,large,137.31863779388368,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2017,large_instance_3.json,large_solution_3.json,large,136.79861961305141,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2017,large_instance_4.json,large_solution_4.json,large,282.5018604034558,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2017,large_instance_5.json,large_solution_5.json,large,59.80196951702237,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
rahmaniani2017,tiny_instance.json,tiny_solution.json,small,0.6742432024329901,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
rahmaniani2018,large_instance_1.json,large_solution_1.json,large,373.2213188195601,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
rahmaniani2018,large_instance_2.json,large_solution_2.json,large,214.29488624632359,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2018,large_instance_3.json,large_solution_3.json,large,232.11549211107194,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2018,large_instance_4.json,large_solution_4.json,large,296.4687019046396,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2018,large_instance_5.json,large_solution_5.json,large,204.95582663081586,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2018,tiny_instance.json,tiny_solution.json,small,100.9549294617027,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
rahmaniani2020,large_instance_1.json,large_solution_1.json,large,222.79,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
rahmaniani2020,large_instance_2.json,large_solution_2.json,large,136.66,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
rahmaniani2020,large_instance_3.json,large_solution_3.json,large,327.03,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rahmaniani2020,large_instance_4.json,large_solution_4.json,large,2503.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rahmaniani2020,large_instance_5.json,large_solution_5.json,large,3609.91,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rahmaniani2020,tiny_instance.json,tiny_solution.json,small,0.15,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
rahmaniani2022,large_instance_1.json,large_solution_1.json,large,281.45010888017714,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2022,large_instance_2.json,large_solution_2.json,large,74.78819767292589,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
rahmaniani2022,large_instance_3.json,large_solution_3.json,large,107.39848231617361,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
rahmaniani2022,large_instance_4.json,large_solution_4.json,large,269.2266760012135,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2022,large_instance_5.json,large_solution_5.json,large,225.45050676353276,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
rahmaniani2022,tiny_instance.json,tiny_solution.json,small,87.18571518734097,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,True
reihaneh2019,large_instance_1.json,large_solution_1.json,large,3600.74,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reihaneh2019,large_instance_2.json,large_solution_2.json,large,3600.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reihaneh2019,large_instance_3.json,large_solution_3.json,large,3601.2,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reihaneh2019,large_instance_4.json,large_solution_4.json,large,3600.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reihaneh2019,large_instance_5.json,large_solution_5.json,large,3601.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reihaneh2019,tiny_instance.json,tiny_solution.json,small,0.29,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
reinhardt2016,large_instance_1.json,large_solution_1.json,large,3601.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reinhardt2016,large_instance_2.json,large_solution_2.json,large,3601.71,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reinhardt2016,large_instance_3.json,large_solution_3.json,large,3601.68,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reinhardt2016,large_instance_4.json,large_solution_4.json,large,3601.72,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reinhardt2016,large_instance_5.json,large_solution_5.json,large,3601.89,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
reinhardt2016,tiny_instance.json,tiny_solution.json,small,18.8,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
ribeiro1994,large_instance_1.json,large_solution_1.json,large,38.16,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
ribeiro1994,large_instance_2.json,large_solution_2.json,large,53.6,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
ribeiro1994,large_instance_3.json,large_solution_3.json,large,48.87,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
ribeiro1994,large_instance_4.json,large_solution_4.json,large,121.02,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
ribeiro1994,large_instance_5.json,large_solution_5.json,large,244.93,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
ribeiro1994,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
riley2025,large_instance_1.json,large_solution_1.json,large,306.5068716723472,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
riley2025,large_instance_2.json,large_solution_2.json,large,292.91763555724174,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,True
riley2025,large_instance_3.json,large_solution_3.json,large,312.8905339092016,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
riley2025,large_instance_4.json,large_solution_4.json,large,304.00956523790956,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
riley2025,large_instance_5.json,large_solution_5.json,large,304.5848647747189,observed,current_rerun_20260831,900,runtime > 300s -> 900s,True
riley2025,tiny_instance.json,tiny_solution.json,small,0.617145529948175,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,True
roberti2015,large_instance_1.json,large_solution_1.json,large,3600.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2015,large_instance_2.json,large_solution_2.json,large,3600.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2015,large_instance_3.json,large_solution_3.json,large,3600.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2015,large_instance_4.json,large_solution_4.json,large,3600.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2015,large_instance_5.json,large_solution_5.json,large,3600.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2015,tiny_instance.json,tiny_solution.json,small,0.4,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
roberti2018,large_instance_1.json,large_solution_1.json,large,3600.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2018,large_instance_2.json,large_solution_2.json,large,3600.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2018,large_instance_3.json,large_solution_3.json,large,3600.41,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2018,large_instance_4.json,large_solution_4.json,large,3600.52,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2018,large_instance_5.json,large_solution_5.json,large,3600.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2018,tiny_instance.json,tiny_solution.json,small,1.48,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
roberti2021,large_instance_1.json,large_solution_1.json,large,120.45,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
roberti2021,large_instance_2.json,large_solution_2.json,large,3600.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roberti2021,large_instance_3.json,large_solution_3.json,large,36.1,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,True
roberti2021,large_instance_4.json,large_solution_4.json,large,181.83,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
roberti2021,large_instance_5.json,large_solution_5.json,large,128.33,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,True
roberti2021,tiny_instance.json,tiny_solution.json,small,0.38,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
ropke2009,large_instance_1.json,large_solution_1.json,large,3609.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ropke2009,large_instance_2.json,large_solution_2.json,large,3615.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ropke2009,large_instance_3.json,large_solution_3.json,large,3608.36,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ropke2009,large_instance_4.json,large_solution_4.json,large,3608.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ropke2009,large_instance_5.json,large_solution_5.json,large,3607.66,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ropke2009,tiny_instance.json,tiny_solution.json,small,6.25,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,True
ropke2009,tiny_instance_2.json,tiny_solution_2.json,small,122.28704409208149,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
roshanaei2017,large_instance_1.json,large_solution_1.json,large,3607.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roshanaei2017,large_instance_2.json,large_solution_2.json,large,3608.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roshanaei2017,large_instance_3.json,large_solution_3.json,large,3609.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roshanaei2017,large_instance_4.json,large_solution_4.json,large,3609.72,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roshanaei2017,large_instance_5.json,large_solution_5.json,large,3607.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
roshanaei2017,tiny_instance.json,tiny_solution.json,small,0.66,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
rostami2021,large_instance_1.json,large_solution_1.json,large,718.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rostami2021,large_instance_2.json,large_solution_2.json,large,994.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rostami2021,large_instance_3.json,large_solution_3.json,large,828.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rostami2021,large_instance_4.json,large_solution_4.json,large,718.66,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rostami2021,large_instance_5.json,large_solution_5.json,large,784.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rostami2021,tiny_instance.json,tiny_solution.json,small,0.18,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
rothenbacher2018,large_instance_1.json,large_solution_1.json,large,3626.85,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2018,large_instance_2.json,large_solution_2.json,large,3628.77,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2018,large_instance_3.json,large_solution_3.json,large,3626.12,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2018,large_instance_4.json,large_solution_4.json,large,3625.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2018,large_instance_5.json,large_solution_5.json,large,3626.55,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2018,tiny_instance.json,tiny_solution.json,small,3.81,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
rothenbacher2018,tiny_instance_2.json,tiny_solution_2.json,small,120.38702654652297,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,True
rothenbacher2019,large_instance_1.json,large_solution_1.json,large,1456.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2019,large_instance_2.json,large_solution_2.json,large,1523.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2019,large_instance_3.json,large_solution_3.json,large,1499.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2019,large_instance_4.json,large_solution_4.json,large,1475.48,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2019,large_instance_5.json,large_solution_5.json,large,1688.73,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
rothenbacher2019,tiny_instance.json,tiny_solution.json,small,2.73,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,True
ruiz2007,large_instance_1.json,large_solution_1.json,large,3600.71,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
ruiz2007,large_instance_2.json,large_solution_2.json,large,3600.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,True
