phase,case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,eval_time_limit_seconds,checker_accepted
test,luo2017,large_instance_3.json,large_solution_3.json,large,3601.8,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,luo2017,large_instance_4.json,large_solution_4.json,large,141.65,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,mansini2020,large_instance_1.json,large_solution_1.json,large,672.97,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,mansini2020,large_instance_2.json,large_solution_2.json,large,217.25,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,mansini2020,large_instance_4.json,large_solution_4.json,large,103.83,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,mansini2020,large_instance_5.json,large_solution_5.json,large,119.38,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,martello1999,large_instance_2.json,large_solution_2.json,large,1230.79,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,martello1999,large_instance_3.json,large_solution_3.json,large,2280.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,martello1999,large_instance_4.json,large_solution_4.json,large,63.87,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,martello1999,large_instance_5.json,large_solution_5.json,large,60.67,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,martin-iradi2024,large_instance_1.json,large_solution_1.json,large,3601.9,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,martin-iradi2024,large_instance_2.json,large_solution_2.json,large,3601.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,martin-iradi2024,large_instance_4.json,large_solution_4.json,large,3600.59,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,martin-iradi2024,large_instance_5.json,large_solution_5.json,large,3600.38,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,mehrotra1996,large_instance_1.json,large_solution_1.json,large,3626.7526866449043,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,mehrotra1996,large_instance_2.json,large_solution_2.json,large,3666.6760722287,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,mehrotra1996,large_instance_3.json,large_solution_3.json,large,3611.682734842412,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,mehrotra1996,large_instance_4.json,large_solution_4.json,large,3642.149904781021,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,mingozzi1999,large_instance_1.json,large_solution_1.json,large,319.97,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,mingozzi1999,large_instance_3.json,large_solution_3.json,large,21.95,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,mingozzi1999,large_instance_4.json,large_solution_4.json,large,87.89,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,mingozzi1999,large_instance_5.json,large_solution_5.json,large,340.58,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,morrison2016,large_instance_1.json,large_solution_1.json,large,3558.52,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,morrison2016,large_instance_3.json,large_solution_3.json,large,399.77,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,morrison2016,large_instance_4.json,large_solution_4.json,large,0.16,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,morrison2016,large_instance_5.json,large_solution_5.json,large,12.96,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,muter2010,large_instance_1.json,large_solution_1.json,large,3600.8564605442807,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,muter2010,large_instance_3.json,large_solution_3.json,large,5.228673008270562,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,900,True
test,muter2010,large_instance_4.json,large_solution_4.json,large,10.072514498606324,observed,current_rerun_20260831,120,runtime <= 30s -> 120s,900,True
test,muter2010,large_instance_5.json,large_solution_5.json,large,3601.0325849233195,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,nagy2015,large_instance_1.json,large_solution_1.json,large,3604.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,nagy2015,large_instance_3.json,large_solution_3.json,large,3605.92,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,nagy2015,large_instance_4.json,large_solution_4.json,large,3605.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,nagy2015,large_instance_5.json,large_solution_5.json,large,3604.12,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,oliveira2020,large_instance_1.json,large_solution_1.json,large,0.37109239865094423,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,oliveira2020,large_instance_2.json,large_solution_2.json,large,0.22547915391623974,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,oliveira2020,large_instance_3.json,large_solution_3.json,large,0.2236419292166829,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,oliveira2020,large_instance_5.json,large_solution_5.json,large,0.3229837752878666,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,ostrowski2012,large_instance_11.json,large_solution_11.json,large,268.11866658367217,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,ostrowski2012,large_instance_21.json,large_solution_21.json,large,186.31614573858678,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,ostrowski2012,large_instance_31.json,large_solution_31.json,large,269.55011020600796,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,ostrowski2012,large_instance_41.json,large_solution_41.json,large,154.63272175565362,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,ozturk2020,large_instance_1.json,large_solution_1.json,large,3600.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ozturk2020,large_instance_2.json,large_solution_2.json,large,3601.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ozturk2020,large_instance_4.json,large_solution_4.json,large,3601.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ozturk2020,large_instance_5.json,large_solution_5.json,large,3600.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pecin2017,large_instance_1.json,large_solution_1.json,large,3604.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pecin2017,large_instance_2.json,large_solution_2.json,large,3601.49,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pecin2017,large_instance_3.json,large_solution_3.json,large,3600.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pecin2017,large_instance_5.json,large_solution_5.json,large,3607.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pedersen2024,large_instance_1.json,large_solution_1.json,large,559.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pedersen2024,large_instance_2.json,large_solution_2.json,large,1374.6,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pedersen2024,large_instance_4.json,large_solution_4.json,large,1791.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pedersen2024,large_instance_5.json,large_solution_5.json,large,2086.44,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pessoa2021,large_instance_1.json,large_solution_1.json,large,29.49,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,pessoa2021,large_instance_2.json,large_solution_2.json,large,3601.37,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pessoa2021,large_instance_3.json,large_solution_3.json,large,8.54,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,pessoa2021,large_instance_4.json,large_solution_4.json,large,3601.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pettersson2020,large_instance_1.json,large_solution_1.json,large,141.31,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,pettersson2020,large_instance_2.json,large_solution_2.json,large,139.63,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,pettersson2020,large_instance_3.json,large_solution_3.json,large,139.43,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,pettersson2020,large_instance_4.json,large_solution_4.json,large,137.92,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,pinnoi1997,large_instance_2.json,large_solution_2.json,large,0.36,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,pinnoi1997,large_instance_3.json,large_solution_3.json,large,3600.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,pinnoi1997,large_instance_4.json,large_solution_4.json,large,1.26,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,pinnoi1997,large_instance_5.json,large_solution_5.json,large,0.35,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,potthoff2010,large_instance_1.json,large_solution_1.json,large,0.16904778126627207,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,potthoff2010,large_instance_2.json,large_solution_2.json,large,0.9237672043964267,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,potthoff2010,large_instance_3.json,large_solution_3.json,large,0.12372973095625639,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,potthoff2010,large_instance_4.json,large_solution_4.json,large,0.1721362667158246,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,900,True
test,rahimian2017,large_instance_1.json,large_solution_1.json,large,27.25,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,rahimian2017,large_instance_2.json,large_solution_2.json,large,11.64,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,rahimian2017,large_instance_3.json,large_solution_3.json,large,3602.25,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rahimian2017,large_instance_4.json,large_solution_4.json,large,9.51,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,rahmaniani2017,large_instance_1.json,large_solution_1.json,large,225.07731572911143,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2017,large_instance_3.json,large_solution_3.json,large,136.79861961305141,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2017,large_instance_4.json,large_solution_4.json,large,282.5018604034558,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2017,large_instance_5.json,large_solution_5.json,large,59.80196951702237,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,rahmaniani2018,large_instance_1.json,large_solution_1.json,large,373.2213188195601,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,rahmaniani2018,large_instance_2.json,large_solution_2.json,large,214.29488624632359,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2018,large_instance_4.json,large_solution_4.json,large,296.4687019046396,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2018,large_instance_5.json,large_solution_5.json,large,204.95582663081586,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2020,large_instance_1.json,large_solution_1.json,large,222.79,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2020,large_instance_2.json,large_solution_2.json,large,136.66,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2020,large_instance_4.json,large_solution_4.json,large,2503.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rahmaniani2020,large_instance_5.json,large_solution_5.json,large,3609.91,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rahmaniani2022,large_instance_1.json,large_solution_1.json,large,281.45010888017714,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,rahmaniani2022,large_instance_2.json,large_solution_2.json,large,74.78819767292589,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,rahmaniani2022,large_instance_3.json,large_solution_3.json,large,107.39848231617361,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,900,True
test,rahmaniani2022,large_instance_4.json,large_solution_4.json,large,269.2266760012135,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,reihaneh2019,large_instance_1.json,large_solution_1.json,large,3600.74,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reihaneh2019,large_instance_2.json,large_solution_2.json,large,3600.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reihaneh2019,large_instance_3.json,large_solution_3.json,large,3601.2,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reihaneh2019,large_instance_5.json,large_solution_5.json,large,3601.15,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reinhardt2016,large_instance_1.json,large_solution_1.json,large,3601.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reinhardt2016,large_instance_3.json,large_solution_3.json,large,3601.68,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reinhardt2016,large_instance_4.json,large_solution_4.json,large,3601.72,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,reinhardt2016,large_instance_5.json,large_solution_5.json,large,3601.89,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ribeiro1994,large_instance_1.json,large_solution_1.json,large,38.16,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,ribeiro1994,large_instance_3.json,large_solution_3.json,large,48.87,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,ribeiro1994,large_instance_4.json,large_solution_4.json,large,121.02,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,ribeiro1994,large_instance_5.json,large_solution_5.json,large,244.93,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,riley2025,large_instance_1.json,large_solution_1.json,large,306.5068716723472,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,riley2025,large_instance_2.json,large_solution_2.json,large,292.91763555724174,observed,current_rerun_20260831,600,runtime <= 300s -> 600s,900,True
test,riley2025,large_instance_3.json,large_solution_3.json,large,312.8905339092016,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,riley2025,large_instance_4.json,large_solution_4.json,large,304.00956523790956,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,roberti2015,large_instance_1.json,large_solution_1.json,large,3600.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2015,large_instance_2.json,large_solution_2.json,large,3600.24,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2015,large_instance_3.json,large_solution_3.json,large,3600.31,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2015,large_instance_5.json,large_solution_5.json,large,3600.35,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2018,large_instance_1.json,large_solution_1.json,large,3600.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2018,large_instance_2.json,large_solution_2.json,large,3600.4,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2018,large_instance_4.json,large_solution_4.json,large,3600.52,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2018,large_instance_5.json,large_solution_5.json,large,3600.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2021,large_instance_1.json,large_solution_1.json,large,120.45,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,roberti2021,large_instance_2.json,large_solution_2.json,large,3600.29,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roberti2021,large_instance_3.json,large_solution_3.json,large,36.1,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,roberti2021,large_instance_4.json,large_solution_4.json,large,181.83,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,ropke2009,large_instance_1.json,large_solution_1.json,large,3609.34,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ropke2009,large_instance_2.json,large_solution_2.json,large,3615.61,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ropke2009,large_instance_4.json,large_solution_4.json,large,3608.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ropke2009,large_instance_5.json,large_solution_5.json,large,3607.66,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roshanaei2017,large_instance_1.json,large_solution_1.json,large,3607.75,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roshanaei2017,large_instance_3.json,large_solution_3.json,large,3609.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roshanaei2017,large_instance_4.json,large_solution_4.json,large,3609.72,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,roshanaei2017,large_instance_5.json,large_solution_5.json,large,3607.81,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rostami2021,large_instance_1.json,large_solution_1.json,large,718.27,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rostami2021,large_instance_2.json,large_solution_2.json,large,994.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rostami2021,large_instance_3.json,large_solution_3.json,large,828.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rostami2021,large_instance_4.json,large_solution_4.json,large,718.66,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2018,large_instance_1.json,large_solution_1.json,large,3626.85,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2018,large_instance_2.json,large_solution_2.json,large,3628.77,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2018,large_instance_3.json,large_solution_3.json,large,3626.12,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2018,large_instance_4.json,large_solution_4.json,large,3625.33,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2019,large_instance_1.json,large_solution_1.json,large,1456.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2019,large_instance_2.json,large_solution_2.json,large,1523.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2019,large_instance_4.json,large_solution_4.json,large,1475.48,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,rothenbacher2019,large_instance_5.json,large_solution_5.json,large,1688.73,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ruiz2007,large_instance_1.json,large_solution_1.json,large,3600.71,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ruiz2007,large_instance_2.json,large_solution_2.json,large,3600.69,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ruiz2007,large_instance_3.json,large_solution_3.json,large,672.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,ruiz2007,large_instance_5.json,large_solution_5.json,large,664.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sadykov2013,large_instance_1.json,large_solution_1.json,large,3617.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sadykov2013,large_instance_2.json,large_solution_2.json,large,3601.17,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sadykov2013,large_instance_3.json,large_solution_3.json,large,3606.47,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sadykov2013,large_instance_4.json,large_solution_4.json,large,3603.8,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,salemi2022,large_instance_1.json,large_solution_1.json,large,3615.01,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,salemi2022,large_instance_2.json,large_solution_2.json,large,3619.53,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,salemi2022,large_instance_3.json,large_solution_3.json,large,2910.87,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,salemi2022,large_instance_4.json,large_solution_4.json,large,3618.65,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,samarghandi2017,large_instance_1.json,large_solution_1.json,large,3604.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,samarghandi2017,large_instance_2.json,large_solution_2.json,large,3602.78,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,samarghandi2017,large_instance_3.json,large_solution_3.json,large,3600.9,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,samarghandi2017,large_instance_4.json,large_solution_4.json,large,3604.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sansegundo2016,large_instance_2.json,large_solution_2.json,large,188.73,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,sansegundo2016,large_instance_3.json,large_solution_3.json,large,70.25,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,sansegundo2016,large_instance_4.json,large_solution_4.json,large,181.47,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,sansegundo2016,large_instance_5.json,large_solution_5.json,large,81.24,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,sansegundo2023,large_instance_2.json,large_solution_2.json,large,3604.28,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sansegundo2023,large_instance_3.json,large_solution_3.json,large,13.35,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,sansegundo2023,large_instance_4.json,large_solution_4.json,large,3603.79,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,sansegundo2023,large_instance_5.json,large_solution_5.json,large,263.78,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,savelsbergh1997,large_instance_1.json,large_solution_1.json,large,3601.39,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,savelsbergh1997,large_instance_2.json,large_solution_2.json,large,0.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,savelsbergh1997,large_instance_3.json,large_solution_3.json,large,0.23,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,savelsbergh1997,large_instance_5.json,large_solution_5.json,large,3601.96,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,schwerdfeger2016,large_instance_2.json,large_solution_2.json,large,95.54,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,schwerdfeger2016,large_instance_3.json,large_solution_3.json,large,22.81,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,schwerdfeger2016,large_instance_4.json,large_solution_4.json,large,2519.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,schwerdfeger2016,large_instance_5.json,large_solution_5.json,large,9.52,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,segundo2019,large_instance_2.json,large_solution_2.json,large,3629.16,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,segundo2019,large_instance_5.json,large_solution_5.json,large,3628.6,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,segundo2019b,large_instance_1.json,large_solution_1.json,large,3626.09,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,segundo2019b,large_instance_2.json,large_solution_2.json,large,1208.0,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,segundo2019b,large_instance_3.json,large_solution_3.json,large,3615.04,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,segundo2019b,large_instance_5.json,large_solution_5.json,large,3625.19,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,seker2021,large_instance_2.json,large_solution_2.json,large,48.12,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,seker2021,large_instance_3.json,large_solution_3.json,large,2028.83,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,seker2021,large_instance_4.json,large_solution_4.json,large,171.26,observed,historical_collaborator_archive,600,runtime <= 300s -> 600s,900,True
test,seker2021,large_instance_5.json,large_solution_5.json,large,50.3,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,song2021,large_instance_1.json,large_solution_1.json,large,25.17,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,song2021,large_instance_2.json,large_solution_2.json,large,5.29,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,song2021,large_instance_3.json,large_solution_3.json,large,9.38,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,900,True
test,song2021,large_instance_4.json,large_solution_4.json,large,3601.21,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,spliet2015,large_instance_1.json,large_solution_1.json,large,3600.93,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,spliet2015,large_instance_2.json,large_solution_2.json,large,3600.76,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,spliet2015,large_instance_4.json,large_solution_4.json,large,3601.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,spliet2015,large_instance_5.json,large_solution_5.json,large,3601.32,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,taninmis2022,large_instance_2.json,large_solution_2.json,large,2840.0578511990607,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,taninmis2022,large_instance_3.json,large_solution_3.json,large,3315.972869021818,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,taninmis2022,large_instance_4.json,large_solution_4.json,large,2797.8869417607784,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,taninmis2022,large_instance_5.json,large_solution_5.json,large,3508.1709358887747,observed,current_rerun_20260831,900,runtime > 300s -> 900s,900,True
test,tran2018,large_instance_1.json,large_solution_1.json,large,358.52,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,tran2018,large_instance_2.json,large_solution_2.json,large,3.22,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,tran2018,large_instance_3.json,large_solution_3.json,large,3.43,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,900,True
test,tran2018,large_instance_5.json,large_solution_5.json,large,308.14,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,vidal2011,large_instance_1.json,large_solution_1.json,large,3602.03,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,vidal2011,large_instance_3.json,large_solution_3.json,large,3600.67,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,vidal2011,large_instance_4.json,large_solution_4.json,large,3602.02,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,vidal2011,large_instance_5.json,large_solution_5.json,large,3601.18,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
test,walteros2020,large_instance_2.json,large_solution_2.json,large,36.69,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,walteros2020,large_instance_3.json,large_solution_3.json,large,96.74,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,walteros2020,large_instance_4.json,large_solution_4.json,large,88.63,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,walteros2020,large_instance_5.json,large_solution_5.json,large,36.34,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,900,True
test,wang2019,large_instance_2.json,large_solution_2.json,large,3601.88,observed,historical_collaborator_archive,900,runtime > 300s -> 900s,900,True
